RSI(14)_value,RSI(14)_status,"STOCH(9,6)_value","STOCH(9,6)_status",STOCHRSI(14)_value,STOCHRSI(14)_status,"MACD(12,26)_value","MACD(12,26)_status",ATR(14)_value,ATR(14)_status,ADX(14)_value,ADX(14)_status,CCI(14)_value,CCI(14)_status,Highs/Lows(14)_value,Highs/Lows(14)_status,UO_value,UO_status,ROC_value,ROC_status,WilliamsR_value,WilliamsR_status,BullBear(13)_value,BullBear(13)_status,Summary_value,Summary_status,Fiyat,Degisim,Hisse,Tarih,MA5_state,MA5_value,MA10_state,MA10_value,MA20_state,MA20_value,MA50_state,MA50_value,MA100_state,MA100_value,MA200_state,MA200_value,Summary_state,Summary_value
62.604,Buy,73.121,Buy,100.000,Overbought,1.719,Buy,2.8386,High Volatility,24.239,Buy,139.3615,Buy,3.4886,Buy,56.945,Buy,20.407,Buy,-5.051,Overbought,6.2600,Buy,Buy (9) ,Strong Buy,54.0,+0.93,BURCE,2023-03-23,AL,52.330,AL,50.845,AL,48.741,AL,47.377,AL,47.860,AL,38.800,AL,Buy (12)
44.312,Sell,24.118,Sell,77.048,Overbought,-1.013,Sell,1.1829,Less Volatility,19.481,Neutral,-56.5854,Sell,0.0000,Neutral,42.530,Sell,-1.178,Sell,-73.896,Sell,-0.6940,Sell,Buy (0) ,Strong Sell,26.8,+1.98,DITAS,2023-03-23,AL,26.552,SAT,26.900,SAT,27.210,SAT,29.777,SAT,30.181,AL,23.142,SAT,Buy (5)
46.897,Neutral,53.643,Neutral,0.000,Oversold,0.500,Buy,1.4786,Less Volatility,27.401,Sell,-137.2748,Sell,-0.3786,Sell,59.390,Buy,-4.041,Sell,-79.235,Sell,-1.0120,Sell,Buy (2) ,Strong Sell,37.66,-1.93,OYYAT,2023-03-23,SAT,38.66,SAT,38.59,SAT,38.62,AL,36.63,AL,37.28,AL,32.56,SAT,Buy (5)
50.632,Neutral,20.842,Sell,17.327,Oversold,0.210,Buy,2.0557,High Volatility,38.201,Neutral,-63.3841,Sell,-0.6386,Sell,34.360,Sell,-2.463,Sell,-75.623,Sell,-0.1420,Sell,Buy (1) ,Strong Sell,33.3,+0.30,PSDTC,2023-03-23,AL,32.87,SAT,33.98,SAT,33.54,AL,32.07,SAT,34.23,AL,30.17,AL,Buy (7)
52.464,Neutral,33.289,Sell,56.755,Buy,-0.050,Sell,1.0429,Less Volatility,36.641,Buy,41.2356,Neutral,0.0000,Neutral,47.949,Sell,-0.685,Sell,-53.642,Neutral,1.7480,Buy,Buy (3) ,Sell,17.4,-2.79,TGSAS,2023-03-23,AL,16.892,AL,17.098,AL,17.141,AL,17.053,SAT,18.730,AL,16.690,AL,Buy (9)
49.116,Neutral,35.967,Sell,39.153,Sell,-0.517,Sell,3.4479,Less Volatility,31.681,Sell,-41.3540,Neutral,0.0000,Neutral,44.448,Sell,-6.272,Sell,-60.998,Sell,0.6860,Buy,Buy (1) ,Strong Sell,52.3,-0.10,DESA,2023-03-23,AL,51.340,SAT,52.375,SAT,53.448,SAT,52.749,SAT,53.397,AL,37.399,neutral,Buy (6)
46.329,Neutral,30.362,Sell,53.282,Neutral,-2.020,Sell,3.6214,Less Volatility,34.227,Neutral,-44.2546,Neutral,-0.6500,Sell,46.997,Sell,-0.589,Sell,-62.595,Sell,-0.7140,Sell,Buy (0) ,Strong Sell,75.85,-3.38,EGGUB,2023-03-23,AL,74.70,SAT,76.97,SAT,78.34,SAT,81.52,SAT,87.83,AL,74.01,SAT,Buy (4)
43.342,Sell,20.882,Sell,6.418,Oversold,-2.102,Sell,3.4857,Less Volatility,26.378,Sell,-85.4346,Sell,-1.4350,Sell,43.682,Sell,-6.328,Sell,-86.182,Oversold,-2.5180,Sell,Buy (0) ,Strong Sell,45.08,-0.31,DOBUR,2023-03-23,SAT,45.560,SAT,46.596,SAT,47.573,SAT,52.007,SAT,54.912,SAT,50.460,SAT,Buy (0)
36.128,Sell,29.200,Sell,5.816,Oversold,-1.840,Sell,1.7071,Less Volatility,45.944,Sell,-161.5096,Sell,-1.9029,Sell,34.661,Sell,-10.255,Sell,-89.538,Oversold,-3.2720,Sell,Buy (0) ,Strong Sell,42.24,+0.57,VBTYZ,2023-03-23,SAT,42.86,SAT,44.14,SAT,45.30,SAT,48.75,SAT,50.50,AL,38.62,SAT,Buy (2)
38.329,Sell,31.336,Sell,16.941,Oversold,-5.360,Sell,5.5500,Less Volatility,43.672,Sell,-126.6965,Sell,-7.8857,Sell,46.680,Sell,-7.532,Sell,-80.714,Oversold,-14.9520,Sell,Buy (0) ,Strong Sell,142.4,+1.79,ARASE,2023-03-23,SAT,143.88,SAT,149.74,SAT,153.72,SAT,160.38,SAT,183.82,SAT,146.33,SAT,Buy (0)
41.657,Sell,16.555,Oversold,8.449,Oversold,-0.554,Sell,1.2043,Less Volatility,30.978,Sell,-91.0893,Sell,-0.9386,Sell,27.717,Oversold,-5.041,Sell,-93.066,Oversold,-0.9840,Sell,Buy (0) ,Strong Sell,23.04,+0.17,PAGYO,2023-03-23,SAT,23.264,SAT,24.308,SAT,24.200,SAT,25.226,SAT,26.045,AL,20.774,SAT,Buy (2)
45.240,Neutral,34.537,Sell,64.439,Buy,-1.825,Sell,2.5250,Less Volatility,34.107,Sell,-77.6158,Sell,-0.0714,Sell,39.182,Sell,-3.519,Sell,-58.852,Sell,-2.4560,Sell,Buy (1) ,Strong Sell,65.7,+4.62,ACSEL,2023-03-23,AL,64.360,SAT,65.955,SAT,67.470,SAT,70.462,SAT,71.698,AL,61.296,SAT,Buy (5)
65.105,Buy,40.650,Sell,99.184,Overbought,1.358,Buy,3.5786,High Volatility,42.343,Buy,238.0479,Overbought,2.7300,Buy,45.605,Sell,16.770,Buy,-15.918,Overbought,9.4720,Buy,Buy (6) ,Strong Buy,48.86,+6.77,YAPRK,2023-03-23,AL,44.528,AL,44.382,AL,42.593,AL,40.642,AL,44.391,AL,38.589,AL,Buy (12)
32.324,Sell,28.096,Sell,0.000,Oversold,-4.047,Sell,3.0750,Less Volatility,42.796,Sell,-179.4599,Sell,-3.9107,Sell,32.929,Sell,-11.866,Sell,-93.333,Oversold,-9.1560,Sell,Buy (0) ,Strong Sell,64.25,-0.31,KRONT,2023-03-23,SAT,66.380,SAT,68.100,SAT,72.245,SAT,78.847,SAT,90.632,SAT,67.073,SAT,Buy (0)
45.308,Neutral,25.434,Sell,28.372,Sell,-0.650,Sell,1.6814,Less Volatility,25.601,Buy,-78.0841,Sell,-0.8643,Sell,39.307,Sell,-8.773,Sell,-75.766,Sell,-0.8560,Sell,Buy (1) ,Strong Sell,40.06,+0.20,SUNTK,2023-03-23,AL,39.74,SAT,40.62,SAT,41.75,SAT,41.50,SAT,47.82,AL,37.25,SAT,Buy (4)
45.672,Neutral,15.082,Oversold,0.000,Oversold,-0.491,Sell,5.4107,Less Volatility,30.438,Sell,-115.1262,Sell,-2.9750,Sell,43.707,Sell,-9.852,Sell,-97.695,Oversold,-4.4240,Sell,Buy (0) ,Strong Sell,54.8,-1.88,UFUK,2023-03-23,SAT,56.940,SAT,59.690,SAT,58.944,SAT,57.788,SAT,62.138,SAT,63.393,SAT,Buy (0)
48.391,Neutral,28.951,Sell,79.882,Overbought,-0.397,Sell,1.3029,Less Volatility,28.699,Buy,75.9140,Buy,0.0000,Neutral,37.141,Sell,-6.758,Sell,-54.183,Neutral,2.7740,Buy,Buy (3) ,Sell,29.82,-2.10,CELHA,2023-03-23,AL,28.908,AL,29.302,SAT,30.370,SAT,30.390,SAT,33.052,AL,23.045,AL,Buy (8)
43.605,Sell,28.337,Sell,29.843,Sell,-0.689,Sell,1.6443,Less Volatility,21.491,Neutral,-130.0973,Sell,-0.6029,Sell,30.644,Sell,-2.945,Sell,-79.078,Sell,-1.8420,Sell,Buy (0) ,Strong Sell,29.66,+1.44,BURVA,2023-03-23,SAT,29.724,SAT,30.650,SAT,31.103,SAT,32.279,SAT,35.974,AL,28.710,SAT,Buy (1)
49.371,Neutral,30.167,Sell,79.218,Overbought,-26.260,Sell,46.4214,Less Volatility,30.314,Sell,-21.6389,Neutral,0.0000,Neutral,35.328,Sell,-5.776,Sell,-45.970,Neutral,25.4460,Buy,Buy (1) ,Sell,849.0,+5.30,BRYAT,2023-03-23,AL,791.46,AL,832.28,SAT,857.54,SAT,885.14,SAT,970.26,AL,728.73,AL,Buy (7)
36.867,Sell,14.741,Oversold,10.600,Oversold,-1.943,Sell,2.1893,Less Volatility,45.327,Sell,-86.1777,Sell,-3.7100,Sell,27.472,Oversold,-15.459,Sell,-88.074,Oversold,-3.7780,Sell,Buy (0) ,Strong Sell,42.3,+0.76,BAKAB,2023-03-23,SAT,42.244,SAT,44.697,SAT,47.120,SAT,48.043,SAT,51.389,AL,39.620,SAT,Buy (2)
45.739,Neutral,26.720,Sell,26.203,Sell,-0.520,Sell,1.9243,Less Volatility,40.022,Sell,-84.3219,Sell,-0.9186,Sell,34.751,Sell,-6.247,Sell,-71.728,Sell,-1.5000,Sell,Buy (0) ,Strong Sell,36.4,+2.42,MTRKS,2023-03-23,AL,35.98,SAT,37.10,SAT,37.66,SAT,37.38,SAT,40.47,SAT,45.07,SAT,Buy (2)
49.142,Neutral,22.126,Sell,52.127,Neutral,-1.008,Sell,4.2464,Less Volatility,27.121,Buy,-47.6047,Neutral,0.0000,Neutral,34.562,Sell,2.842,Buy,-66.552,Sell,-0.5100,Sell,Buy (2) ,Sell,77.8,+2.37,LUKSK,2023-03-23,AL,75.760,AL,77.770,SAT,78.423,SAT,79.538,SAT,83.683,AL,73.308,neutral,Buy (6)
37.389,Sell,51.884,Neutral,0.000,Oversold,9.660,Buy,21.7429,High Volatility,59.852,Sell,-414.5015,Oversold,-52.3143,Sell,33.814,Sell,-15.813,Sell,-97.076,Oversold,-88.2000,Sell,Buy (1) ,Strong Sell,311.1,-9.98,PAMEL,2023-03-23,SAT,361.18,SAT,371.22,SAT,367.37,SAT,319.71,AL,261.38,AL,198.57,SAT,Buy (4)
37.493,Sell,22.356,Sell,0.510,Oversold,-1.062,Sell,1.3271,Less Volatility,34.504,Sell,-125.7175,Sell,-1.4729,Sell,36.617,Sell,-6.242,Sell,-94.215,Oversold,-2.4420,Sell,Buy (0) ,Strong Sell,29.14,-0.14,SONME,2023-03-23,SAT,29.664,SAT,30.554,SAT,31.183,SAT,33.002,SAT,38.232,SAT,36.774,SAT,Buy (0)
46.773,Neutral,34.234,Sell,6.533,Oversold,-0.730,Sell,6.0000,Less Volatility,37.544,Sell,-92.8337,Sell,0.0000,Neutral,43.903,Sell,-3.207,Sell,-77.297,Sell,-5.4540,Sell,Buy (0) ,Strong Sell,115.0,0.00,ADEL,2023-03-23,SAT,116.00,SAT,117.52,SAT,118.57,SAT,118.77,AL,100.07,AL,64.95,SAT,Buy (5)
41.755,Sell,43.309,Sell,20.614,Oversold,-4.988,Sell,8.1357,Less Volatility,28.743,Buy,-84.9613,Sell,-3.9143,Sell,54.169,Buy,-14.617,Sell,-78.426,Sell,-9.1940,Sell,Buy (2) ,Strong Sell,161.8,-1.40,SRVGY,2023-03-23,SAT,164.240,SAT,166.340,SAT,172.785,SAT,179.018,SAT,161.860,AL,132.888,SAT,Buy (3)
46.981,Neutral,39.508,Sell,51.579,Neutral,-0.397,Sell,1.1171,Less Volatility,38.329,Sell,-79.0502,Sell,0.0000,Neutral,47.431,Sell,-5.836,Sell,-59.500,Sell,-0.9440,Sell,Buy (0) ,Strong Sell,21.6,+1.50,GARFA,2023-03-23,AL,21.268,SAT,21.782,SAT,22.606,SAT,22.468,SAT,22.653,AL,18.871,SAT,Buy (5)
55.359,Buy,60.282,Buy,89.977,Overbought,84.910,Buy,236.1571,Less Volatility,24.592,Neutral,92.3757,Buy,85.6857,Buy,41.613,Sell,12.210,Buy,-21.409,Buy,104.9401,Buy,Buy (8) ,Strong Buy,3.6055,+4.05,KONYA,2023-03-23,AL,3517.78,AL,3493.40,AL,3445.21,AL,3272.12,AL,3130.43,AL,2212.44,AL,Buy (12)
52.485,Neutral,34.423,Sell,6.067,Oversold,0.390,Buy,0.9514,Less Volatility,28.878,Sell,-22.5368,Neutral,0.0000,Neutral,38.131,Sell,1.096,Buy,-67.097,Sell,-0.1260,Sell,Buy (2) ,Sell,36.9,+0.22,YGGYO,2023-03-23,SAT,37.09,SAT,37.30,SAT,36.96,AL,35.99,AL,33.87,AL,27.79,AL,Buy (7)
48.050,Neutral,36.843,Sell,5.014,Oversold,3.410,Buy,6.4571,Less Volatility,36.806,Buy,-164.8882,Sell,-4.4286,Sell,41.997,Sell,-0.561,Sell,-94.268,Oversold,-10.0160,Sell,Buy (2) ,Strong Sell,124.2,+0.65,IHAAS,2023-03-23,SAT,127.58,SAT,131.32,SAT,128.76,AL,116.23,AL,102.71,AL,76.24,neutral,Buy (6)
45.218,Neutral,24.234,Sell,38.891,Sell,-11.720,Sell,31.2786,Less Volatility,19.563,Neutral,-57.4471,Sell,-9.4428,Sell,38.286,Sell,-1.966,Sell,-75.941,Sell,-14.4560,Sell,Buy (0) ,Strong Sell,923.2,-0.53,OTKAR,2023-03-23,AL,922.16,SAT,931.10,SAT,945.88,SAT,954.23,AL,910.56,AL,697.95,SAT,Buy (5)
39.959,Sell,38.326,Sell,2.737,Oversold,-0.276,Sell,0.4607,Less Volatility,29.313,Sell,-158.0411,Sell,-0.4064,Sell,37.666,Sell,-7.407,Sell,-78.531,Sell,-0.8760,Sell,Buy (0) ,Strong Sell,9.04,+0.67,ULAS,2023-03-23,SAT,9.188,SAT,9.447,SAT,9.783,SAT,10.016,SAT,9.588,AL,6.845,SAT,Buy (2)
38.633,Sell,21.535,Sell,17.270,Oversold,-4.010,Sell,4.0536,Less Volatility,28.927,Sell,-91.9724,Sell,-2.8357,Sell,36.719,Sell,-4.557,Sell,-82.494,Oversold,-4.6220,Sell,Buy (0) ,Strong Sell,75.4,+0.67,AYCES,2023-03-23,SAT,75.560,SAT,78.245,SAT,79.662,SAT,88.280,SAT,92.203,SAT,78.800,SAT,Buy (0)
41.693,Sell,23.390,Sell,14.835,Oversold,-1.050,Sell,1.7986,Less Volatility,30.723,Neutral,-108.5259,Sell,-1.1486,Sell,36.860,Sell,-3.033,Sell,-84.068,Oversold,-1.7860,Sell,Buy (0) ,Strong Sell,42.26,-0.09,LINK,2023-03-23,SAT,42.38,SAT,43.57,SAT,44.10,SAT,45.75,SAT,52.29,SAT,43.09,SAT,Buy (0)
48.448,Neutral,36.623,Sell,100.000,Overbought,-1.340,Sell,3.7036,Less Volatility,34.811,Sell,-7.1802,Neutral,0.0000,Neutral,35.059,Sell,-2.159,Sell,-44.298,Buy,0.9560,Buy,Buy (2) ,Sell,83.4,+1.09,INTEM,2023-03-23,AL,81.37,AL,82.29,SAT,85.04,SAT,86.05,SAT,92.16,SAT,84.91,SAT,Buy (5)
43.485,Sell,27.531,Sell,52.325,Neutral,-5.370,Sell,5.8214,Less Volatility,35.960,Sell,-59.1038,Sell,-0.4357,Sell,38.142,Sell,-1.838,Sell,-64.953,Sell,-4.0360,Sell,Buy (0) ,Strong Sell,133.8,+2.14,FMIZP,2023-03-23,AL,130.64,SAT,134.44,SAT,138.02,SAT,148.50,SAT,172.75,SAT,150.33,SAT,Buy (2)
52.149,Neutral,34.989,Sell,5.035,Oversold,2.390,Buy,4.9321,High Volatility,40.423,Neutral,-80.2718,Sell,-0.5036,Sell,46.869,Sell,-0.124,Sell,-79.794,Sell,-1.6460,Sell,Buy (1) ,Strong Sell,80.0,+0.63,AKMGY,2023-03-23,SAT,83.44,SAT,83.63,SAT,80.60,AL,74.03,AL,73.91,AL,62.66,AL,Buy (7)
35.679,Sell,15.152,Oversold,0.006,Oversold,-3.654,Sell,3.8893,Less Volatility,43.682,Sell,-107.6301,Sell,-4.7536,Sell,28.699,Oversold,-13.813,Sell,-93.461,Oversold,-6.4760,Sell,Buy (0) ,Strong Sell,73.0,-0.34,ATEKS,2023-03-23,SAT,73.980,SAT,76.225,SAT,79.025,SAT,85.107,SAT,85.781,AL,64.170,SAT,Buy (2)
43.539,Sell,17.152,Oversold,6.665,Oversold,-0.907,Sell,8.1321,Less Volatility,43.836,Sell,-121.2248,Sell,-7.0393,Sell,30.304,Sell,-2.987,Sell,-92.579,Oversold,-9.9400,Sell,Buy (0) ,Strong Sell,92.05,+0.82,KAPLM,2023-03-23,SAT,93.590,SAT,100.705,SAT,99.798,SAT,96.646,SAT,107.579,AL,88.477,SAT,Buy (2)
47.344,Neutral,31.113,Sell,49.628,Neutral,-1.162,Sell,2.7000,Less Volatility,29.803,Buy,-15.0988,Neutral,0.0000,Neutral,40.994,Sell,5.830,Buy,-43.054,Buy,0.7740,Buy,Buy (4) ,Buy,47.34,+4.46,OSMEN,2023-03-23,AL,46.144,SAT,47.532,AL,47.189,SAT,50.389,SAT,53.739,AL,42.186,neutral,Buy (6)
42.433,Sell,34.353,Sell,69.410,Buy,-1.487,Sell,2.0750,Less Volatility,35.857,Sell,-45.2264,Neutral,-0.0714,Sell,37.673,Sell,-0.688,Sell,-60.902,Sell,-0.6940,Sell,Buy (1) ,Strong Sell,79.35,-1.79,BANVT,2023-03-23,AL,78.910,SAT,79.730,SAT,80.918,SAT,83.894,SAT,86.970,SAT,90.556,SAT,Buy (2)
50.896,Neutral,34.483,Sell,95.190,Overbought,-11.430,Sell,22.2786,Less Volatility,30.693,Neutral,61.2330,Buy,0.0000,Neutral,38.106,Sell,0.117,Buy,-36.707,Buy,63.3500,Buy,Buy (4) ,Buy,511.9,+1.17,ALCAR,2023-03-23,AL,484.76,AL,495.92,AL,506.45,SAT,524.93,SAT,583.53,AL,464.26,AL,Buy (8)
51.153,Neutral,30.862,Sell,87.717,Overbought,2.050,Buy,36.0000,Less Volatility,29.649,Buy,7.8361,Neutral,0.0000,Neutral,39.623,Sell,-1.667,Sell,-50.289,Neutral,-17.1680,Sell,Buy (2) ,Sell,562.5,+7.43,CMBTN,2023-03-23,AL,531.00,AL,540.76,SAT,564.50,AL,527.84,AL,500.66,AL,378.57,AL,Buy (11)
48.777,Neutral,55.721,Buy,70.232,Buy,-86.800,Sell,239.9501,Less Volatility,24.113,Sell,16.9384,Neutral,0.0000,Neutral,43.181,Sell,-1.982,Sell,-44.096,Buy,121.5542,Buy,Buy (4) ,Neutral,5.1083,-1.55,EGEEN,2023-03-23,AL,5085.00,AL,5079.23,SAT,5199.89,SAT,5330.85,AL,4960.96,AL,3656.66,AL,Buy (7)
48.772,Neutral,24.860,Sell,0.000,Oversold,12.517,Buy,24.6643,High Volatility,45.671,Neutral,-68.8626,Sell,-11.3286,Sell,27.193,Oversold,3.818,Buy,-87.238,Oversold,-25.8140,Sell,Buy (2) ,Sell,344.0,-1.15,ARMDA,2023-03-23,SAT,359.820,SAT,371.330,SAT,355.660,AL,323.440,AL,259.638,AL,203.668,neutral,Buy (6)
40.860,Sell,30.810,Sell,27.185,Sell,-11.040,Sell,14.5643,Less Volatility,26.411,Sell,-76.2271,Sell,-8.6214,Sell,34.570,Sell,-6.932,Sell,-69.648,Sell,-10.4000,Sell,Buy (0) ,Strong Sell,287.4,-0.35,MAALT,2023-03-23,AL,286.10,SAT,295.27,SAT,302.40,SAT,320.42,SAT,339.94,SAT,290.37,SAT,Buy (1)
61.025,Buy,71.165,Buy,29.069,Sell,190.770,Buy,214.9000,High Volatility,40.963,Neutral,32.9650,Neutral,1.8358,Buy,48.814,Sell,40.566,Buy,-33.340,Buy,70.3280,Buy,Buy (7) ,Strong Buy,2.1,-3.17,POLTK,2023-03-23,SAT,2237.70,SAT,2195.67,AL,1881.33,AL,1642.97,AL,1417.30,AL,1058.16,AL,Buy (9)
49.652,Neutral,24.960,Sell,11.239,Oversold,12.080,Buy,25.6929,Less Volatility,29.508,Buy,-74.2215,Sell,-5.9572,Sell,30.625,Sell,-3.643,Sell,-80.258,Oversold,-4.0560,Sell,Buy (2) ,Strong Sell,547.5,-0.99,MRSHL,2023-03-23,SAT,551.22,SAT,561.26,SAT,570.94,AL,512.00,AL,445.31,AL,334.60,neutral,Buy (6)
51.776,Neutral,63.640,Buy,30.427,Sell,3.880,Buy,12.8286,Less Volatility,25.682,Buy,60.5926,Buy,0.0000,Neutral,55.551,Buy,8.087,Buy,-53.846,Neutral,8.9420,Buy,Buy (7) ,Strong Buy,285.9,-3.35,IMASM,2023-03-23,SAT,295.66,AL,284.46,AL,280.02,AL,280.00,AL,241.83,AL,153.45,AL,Buy (9)
51.445,Neutral,44.050,Sell,61.549,Buy,-13.540,Sell,290.6071,Less Volatility,38.936,Sell,-16.0183,Neutral,0.0000,Neutral,43.086,Sell,-6.988,Sell,-51.802,Neutral,233.4518,Buy,Buy (2) ,Sell,5.0591,-2.15,BFREN,2023-03-23,AL,4975.36,AL,5048.32,SAT,5140.80,AL,4996.21,AL,4225.87,AL,2773.88,AL,Buy (11)
49.578,Neutral,96.266,Overbought,46.552,Neutral,18219.087,Buy,24502.3728,High Volatility,100.000,Overbought,6.6426,Neutral,0.0000,Neutral,61.114,Buy,6.344,Buy,-10.954,Overbought,-38571.6795,Sell,Buy (3) ,Buy,352.353,0.00,ISATR,2023-03-23,SAT,377290.0000,SAT,365264.8000,SAT,361218.9297,AL,317591.4763,AL,269689.0816,AL,153662.0858,neutral,Buy (6)
37.086,Sell,93.259,Overbought,0.000,Oversold,-857.910,Sell,512.2999,Less Volatility,25.488,Sell,-131.9330,Sell,-1386.1786,Sell,29.270,Oversold,-5.119,Sell,-9.712,Overbought,-2188.3840,Sell,Buy (0) ,Strong Sell,43.0,0.00,ISBTR,2023-03-23,SAT,43479.98,SAT,44082.29,SAT,44825.83,SAT,45999.64,SAT,46483.41,SAT,46057.27,SAT,Buy (0)
36.217,Sell,18.112,Oversold,0.000,Oversold,-6.580,Sell,11.0143,Less Volatility,56.481,Sell,-131.2091,Sell,-19.5929,Sell,35.135,Sell,-10.475,Sell,-96.814,Oversold,-26.0220,Sell,Buy (0) ,Strong Sell,219.5,-0.05,TURGG,2023-03-23,SAT,224.64,SAT,236.91,SAT,242.37,SAT,243.80,SAT,274.85,SAT,242.67,SAT,Buy (0)
43.332,Sell,19.444,Oversold,12.133,Oversold,-5.679,Sell,11.6143,Less Volatility,41.254,Sell,-96.8996,Sell,-5.8500,Sell,33.286,Sell,-4.569,Sell,-82.941,Oversold,-11.8740,Sell,Buy (0) ,Strong Sell,225.5,+1.58,TETMT,2023-03-23,AL,223.440,SAT,232.120,SAT,233.985,SAT,242.144,SAT,253.886,SAT,242.386,SAT,Buy (1)
